family,time_s,turbine,row,MPC_disk_normal_m_s,NOYAW_disk_normal_m_s,MPC_filtered_disk_m_s,NOYAW_filtered_disk_m_s,delta_filtered_disk_m_s,yaw_deg
T2,1600,1,1,5.74241304397583,5.737872123718262,5.795652866363525,5.792807579040527,0.002845287322998047,-1.7843730449676514
T2,1600,2,1,4.710554599761963,4.813594341278076,4.727822303771973,4.826573371887207,-0.09875106811523438,9.494335174560547
T2,1600,3,1,5.393141269683838,5.527426719665527,5.392217636108398,5.52611780166626,-0.13390016555786133,11.483469009399414
T2,1600,4,2,4.08768367767334,4.175298690795898,4.099367618560791,4.175679683685303,-0.07631206512451172,-5.7994818687438965
T2,1600,5,2,4.743082523345947,4.6074042320251465,4.683692932128906,4.567488670349121,0.11620426177978516,1.3741745948791504
T2,1600,6,2,4.682066440582275,4.58457612991333,4.666921615600586,4.58188009262085,0.08504152297973633,2.8253586292266846
T2,1600,7,3,4.325106143951416,4.33881950378418,4.31940221786499,4.313482761383057,0.005919456481933594,-0.2915010452270508
T2,1600,8,3,4.175360679626465,4.0930070877075195,4.216105937957764,4.120906829833984,0.0951991081237793,-1.1986708641052246
T2,1600,9,3,5.124442100524902,4.791597366333008,5.1160125732421875,4.765584468841553,0.35042810440063477,-0.22169733047485352
T2,1620,1,1,5.882848262786865,5.878005504608154,5.800957679748535,5.796110153198242,0.004847526550292969,-1.7843730449676514
T2,1620,2,1,5.18906307220459,5.231874465942383,5.181820392608643,5.227199077606201,-0.045378684997558594,9.494335174560547
T2,1620,3,1,5.348168849945068,5.4143829345703125,5.348909378051758,5.416071891784668,-0.06716251373291016,11.483469009399414
T2,1620,4,2,4.424407958984375,4.56041145324707,4.3940043449401855,4.5336809158325195,-0.13967657089233398,-5.7994818687438965
T2,1620,5,2,4.900979518890381,4.6143364906311035,4.954214096069336,4.667659759521484,0.28655433654785156,1.3741745948791504
T2,1620,6,2,4.792637348175049,4.651876449584961,4.790977478027344,4.656999111175537,0.13397836685180664,2.8253586292266846
T2,1620,7,3,4.57717752456665,4.434055805206299,4.607390403747559,4.456644058227539,0.15074634552001953,-0.2915010452270508
T2,1620,8,3,4.383026599884033,4.212210655212402,4.365196228027344,4.193440914154053,0.17175531387329102,-1.1986708641052246
T2,1620,9,3,4.801645755767822,4.50847053527832,4.865303039550781,4.597463130950928,0.2678399085998535,-0.22169733047485352
T2,1640,1,1,6.066875457763672,6.070010662078857,6.096401214599609,6.1027960777282715,-0.006394863128662109,-1.7843730449676514
T2,1640,2,1,4.811563968658447,4.872087001800537,4.826059818267822,4.891471862792969,-0.06541204452514648,9.494335174560547
T2,1640,3,1,5.319431781768799,5.3904619216918945,5.320614337921143,5.37819242477417,-0.057578086853027344,11.483469009399414
T2,1640,4,2,3.964662790298462,4.056837558746338,4.009942531585693,4.099694728851318,-0.089752197265625,-5.7994818687438965
T2,1640,5,2,4.274250030517578,4.202642440795898,4.2847723960876465,4.193946838378906,0.09082555770874023,1.3741745948791504
T2,1640,6,2,4.413396835327148,4.15831184387207,4.417926788330078,4.180361747741699,0.2375650405883789,2.8253586292266846
T2,1640,7,3,4.435115814208984,4.579407691955566,4.444807052612305,4.580849647521973,-0.13604259490966797,-0.2915010452270508
T2,1640,8,3,4.983150482177734,4.482274055480957,4.971419811248779,4.416784286499023,0.5546355247497559,-1.1986708641052246
T2,1640,9,3,3.9609079360961914,4.986481666564941,3.8719213008880615,4.807229995727539,-0.9353086948394775,-0.22169733047485352
T2,1660,1,1,6.028524875640869,6.035175800323486,6.046396732330322,6.0528244972229,-0.006427764892578125,-1.7843730449676514
T2,1660,2,1,5.171722888946533,5.191611289978027,5.137537002563477,5.147335052490234,-0.009798049926757812,9.494335174560547
T2,1660,3,1,5.609835147857666,5.662846565246582,5.562887668609619,5.620677947998047,-0.057790279388427734,11.483469009399414
T2,1660,4,2,4.097431659698486,4.081985950469971,4.080096244812012,4.0667619705200195,0.013334274291992188,-5.7994818687438965
T2,1660,5,2,4.562661170959473,4.667173385620117,4.554269790649414,4.6582536697387695,-0.10398387908935547,1.3741745948791504
T2,1660,6,2,4.689013481140137,4.440352916717529,4.713560104370117,4.431578636169434,0.2819814682006836,2.8253586292266846
T2,1660,7,3,4.356203079223633,4.334197044372559,4.352789878845215,4.325827598571777,0.0269622802734375,-0.2915010452270508
T2,1660,8,3,5.190958499908447,5.30255126953125,5.16724157333374,5.245594501495361,-0.0783529281616211,-1.1986708641052246
T2,1660,9,3,4.2520751953125,4.183319091796875,4.319387912750244,4.289700508117676,0.02968740463256836,-0.22169733047485352
T2,1680,1,1,5.577018737792969,5.583863258361816,5.603085041046143,5.611186981201172,-0.008101940155029297,-1.7843730449676514
T2,1680,2,1,5.293348789215088,5.366357803344727,5.302205562591553,5.372189044952393,-0.06998348236083984,9.494335174560547
T2,1680,3,1,5.654942989349365,5.706512928009033,5.688631534576416,5.746280670166016,-0.05764913558959961,11.483469009399414
T2,1680,4,2,4.45887565612793,4.4515838623046875,4.437291622161865,4.427632808685303,0.0096588134765625,-5.7994818687438965
T2,1680,5,2,4.606986999511719,4.556225299835205,4.587698459625244,4.551031589508057,0.0366668701171875,1.3741745948791504
T2,1680,6,2,4.369004249572754,4.341025352478027,4.405453681945801,4.3693013191223145,0.03615236282348633,2.8253586292266846
T2,1680,7,3,4.665266513824463,4.7074294090271,4.649518966674805,4.685865879058838,-0.0363469123840332,-0.2915010452270508
T2,1680,8,3,5.023154258728027,4.6917314529418945,5.070996284484863,4.7477827072143555,0.3232135772705078,-1.1986708641052246
T2,1680,9,3,4.257541656494141,3.769122838973999,4.245572090148926,3.816056251525879,0.4295158386230469,-0.22169733047485352
T2,1700,1,1,5.370769023895264,5.3817524909973145,5.365320682525635,5.374646186828613,-0.009325504302978516,-1.7843730449676514
T2,1700,2,1,5.386216640472412,5.439418315887451,5.351832389831543,5.411620140075684,-0.059787750244140625,9.494335174560547
T2,1700,3,1,5.413700580596924,5.4631876945495605,5.40685510635376,5.459437847137451,-0.052582740783691406,11.483469009399414
T2,1700,4,2,4.008716106414795,4.038551330566406,4.00700044631958,4.032183647155762,-0.02518320083618164,-5.7994818687438965
T2,1700,5,2,4.319098949432373,4.281457901000977,4.385373115539551,4.343819618225098,0.041553497314453125,1.3741745948791504
T2,1700,6,2,4.080881118774414,4.0147857666015625,4.071130275726318,4.006361484527588,0.06476879119873047,2.8253586292266846
T2,1700,7,3,4.304427146911621,4.398802280426025,4.355602264404297,4.466462135314941,-0.11085987091064453,-0.2915010452270508
T2,1700,8,3,4.5514373779296875,4.3244218826293945,4.587463855743408,4.376265048980713,0.2111988067626953,-1.1986708641052246
T2,1700,9,3,4.79525089263916,4.312031269073486,4.727011203765869,4.245838165283203,0.481173038482666,-0.22169733047485352
T2,1720,1,1,5.894515037536621,5.890544891357422,5.8736443519592285,5.870578765869141,0.0030655860900878906,-1.7843730449676514
T2,1720,2,1,5.227659702301025,5.337274551391602,5.224416255950928,5.3255696296691895,-0.10115337371826172,9.494335174560547
T2,1720,3,1,5.525355815887451,5.593847274780273,5.560452461242676,5.6128668785095215,-0.0524144172668457,11.483469009399414
T2,1720,4,2,4.518740177154541,4.505908966064453,4.421274662017822,4.4271063804626465,-0.005831718444824219,-5.7994818687438965
T2,1720,5,2,4.2569169998168945,4.064190864562988,4.187144756317139,4.008842945098877,0.17830181121826172,1.3741745948791504
T2,1720,6,2,4.2533769607543945,3.9733598232269287,4.2493767738342285,3.985856533050537,0.2635202407836914,2.8253586292266846
T2,1720,7,3,4.660121917724609,4.713339805603027,4.646753311157227,4.699951171875,-0.05319786071777344,-0.2915010452270508
T2,1720,8,3,4.509157657623291,4.269322872161865,4.485576152801514,4.241556644439697,0.2440195083618164,-1.1986708641052246
T2,1720,9,3,5.495384693145752,5.351607799530029,5.543403148651123,5.333112716674805,0.21029043197631836,-0.22169733047485352
T2,1740,1,1,5.770729064941406,5.771446228027344,5.8009443283081055,5.801670074462891,-0.0007257461547851562,-1.7843730449676514
T2,1740,2,1,5.185940265655518,5.310423851013184,5.180640697479248,5.309444427490234,-0.12880373001098633,9.494335174560547
T2,1740,3,1,4.935624599456787,5.01205587387085,4.985133647918701,5.053047180175781,-0.06791353225708008,11.483469009399414
T2,1740,4,2,4.868619441986084,4.913105010986328,4.860250473022461,4.902024269104004,-0.04177379608154297,-5.7994818687438965
T2,1740,5,2,4.336616039276123,4.089709758758545,4.365169048309326,4.112358570098877,0.2528104782104492,1.3741745948791504
T2,1740,6,2,4.410195350646973,3.958629846572876,4.404975891113281,3.9507503509521484,0.4542255401611328,2.8253586292266846
T2,1740,7,3,4.160143852233887,4.215086460113525,4.138959884643555,4.214794158935547,-0.07583427429199219,-0.2915010452270508
T2,1740,8,3,4.689414024353027,4.440497875213623,4.660841464996338,4.423407077789307,0.23743438720703125,-1.1986708641052246
T2,1740,9,3,4.755672931671143,4.9864277839660645,4.778425693511963,5.0523529052734375,-0.2739272117614746,-0.22169733047485352
T2,1760,1,1,6.2950005531311035,6.314002513885498,6.274925708770752,6.293851375579834,-0.01892566680908203,-1.7843730449676514
T2,1760,2,1,5.410190582275391,5.46513557434082,5.4366326332092285,5.47437858581543,-0.03774595260620117,9.494335174560547
T2,1760,3,1,5.649485111236572,5.698439598083496,5.545812606811523,5.601789951324463,-0.05597734451293945,11.483469009399414
T2,1760,4,2,4.715834140777588,4.722893714904785,4.772797584533691,4.772431373596191,0.0003662109375,-5.7994818687438965
T2,1760,5,2,3.849781036376953,3.7118773460388184,3.851907253265381,3.7218778133392334,0.13002943992614746,1.3741745948791504
T2,1760,6,2,4.427571773529053,3.896012783050537,4.398650646209717,3.8651790618896484,0.5334715843200684,2.8253586292266846
T2,1760,7,3,4.555239677429199,4.382371425628662,4.576725006103516,4.424532890319824,0.1521921157836914,-0.2915010452270508
T2,1760,8,3,4.21027135848999,4.455994129180908,4.216741561889648,4.470362186431885,-0.25362062454223633,-1.1986708641052246
T2,1760,9,3,4.188075065612793,4.385497570037842,4.203431606292725,4.422163963317871,-0.21873235702514648,-0.22169733047485352
T2,1780,1,1,6.2734880447387695,6.28065824508667,6.316010475158691,6.324214458465576,-0.008203983306884766,-1.7843730449676514
T2,1780,2,1,5.107372283935547,5.1314191818237305,5.118495941162109,5.156035900115967,-0.03753995895385742,9.494335174560547
T2,1780,3,1,6.102391242980957,6.159229755401611,6.103301525115967,6.163398742675781,-0.06009721755981445,11.483469009399414
T2,1780,4,2,4.227873802185059,4.240633487701416,4.257510185241699,4.267714023590088,-0.010203838348388672,-5.7994818687438965
T2,1780,5,2,3.6834182739257812,3.633005142211914,3.71802020072937,3.6601624488830566,0.05785775184631348,1.3741745948791504
T2,1780,6,2,4.424781799316406,4.170689582824707,4.458779811859131,4.194823741912842,0.26395606994628906,2.8253586292266846
T2,1780,7,3,4.166275501251221,4.260789394378662,4.15110969543457,4.249049663543701,-0.09793996810913086,-0.2915010452270508
T2,1780,8,3,4.386626720428467,4.339471817016602,4.3804216384887695,4.36311674118042,0.01730489730834961,-1.1986708641052246
T2,1780,9,3,4.533740997314453,4.648092746734619,4.55015754699707,4.634721755981445,-0.084564208984375,-0.22169733047485352
T2,1800,1,1,6.123612403869629,6.121743679046631,6.14207649230957,6.140947341918945,0.001129150390625,2.1490249633789062
T2,1800,2,1,5.461256980895996,5.442603588104248,5.4424214363098145,5.426111698150635,0.016309738159179688,6.517259120941162
T2,1800,3,1,5.915564060211182,5.987858295440674,5.9310407638549805,5.998084545135498,-0.06704378128051758,7.6756205558776855
T2,1800,4,2,4.009007453918457,4.008570194244385,4.022429466247559,4.020587921142578,0.0018415451049804688,-3.1983609199523926
T2,1800,5,2,3.9472568035125732,3.6769745349884033,3.964829444885254,3.6872787475585938,0.27755069732666016,-2.0105020999908447
T2,1800,6,2,3.91619610786438,4.010110855102539,3.9320731163024902,4.0191330909729,-0.08705997467041016,6.266973495483398
T2,1800,7,3,4.19305419921875,3.5571675300598145,4.212150573730469,3.5729024410247803,0.6392481327056885,-0.9388108253479004
T2,1800,8,3,4.727501392364502,4.567379474639893,4.72407341003418,4.552183628082275,0.1718897819519043,-1.0320417881011963
T2,1800,9,3,4.685676574707031,4.483044624328613,4.621749401092529,4.447073936462402,0.17467546463012695,-0.33632323145866394
T2,1820,1,1,6.059916019439697,6.075372219085693,6.065025806427002,6.080996036529541,-0.015970230102539062,2.1490249633789062
T2,1820,2,1,5.7930006980896,5.757901191711426,5.848949909210205,5.813283920288086,0.03566598892211914,6.517259120941162
T2,1820,3,1,5.860499382019043,5.954070091247559,5.834592819213867,5.932418346405029,-0.09782552719116211,7.6756205558776855
T2,1820,4,2,4.381169319152832,4.396838665008545,4.366841793060303,4.378706455230713,-0.011864662170410156,-3.1983609199523926
T2,1820,5,2,4.381165981292725,4.279806613922119,4.336259841918945,4.232836723327637,0.1034231185913086,-2.0105020999908447
T2,1820,6,2,4.397294998168945,4.619239807128906,4.352509021759033,4.558418273925781,-0.20590925216674805,6.266973495483398
T2,1820,7,3,4.9271650314331055,4.605780601501465,4.865600109100342,4.591920375823975,0.2736797332763672,-0.9388108253479004
T2,1820,8,3,4.255965232849121,4.2796125411987305,4.245641231536865,4.287801742553711,-0.0421605110168457,-1.0320417881011963
T2,1820,9,3,4.6179304122924805,4.677828788757324,4.64225959777832,4.654300689697266,-0.012041091918945312,-0.33632323145866394
T2,1840,1,1,5.805090427398682,5.812915325164795,5.803576946258545,5.8079400062561035,-0.004363059997558594,2.1490249633789062
T2,1840,2,1,5.407110214233398,5.4280524253845215,5.386625289916992,5.408056259155273,-0.02143096923828125,6.517259120941162
T2,1840,3,1,6.594756126403809,6.615729331970215,6.510359287261963,6.539151668548584,-0.028792381286621094,7.6756205558776855
T2,1840,4,2,3.887010097503662,3.8611552715301514,3.8597898483276367,3.829038381576538,0.030751466751098633,-3.1983609199523926
T2,1840,5,2,4.714906215667725,4.440795421600342,4.692882537841797,4.416729927062988,0.2761526107788086,-2.0105020999908447
T2,1840,6,2,4.413898468017578,4.427661418914795,4.451369762420654,4.454710006713867,-0.0033402442932128906,6.266973495483398
T2,1840,7,3,4.974653244018555,4.746075630187988,4.896132946014404,4.6862030029296875,0.2099299430847168,-0.9388108253479004
T2,1840,8,3,4.075092792510986,4.117091178894043,4.088188171386719,4.1302490234375,-0.04206085205078125,-1.0320417881011963
T2,1840,9,3,4.964845657348633,4.572768688201904,4.927816390991211,4.603416919708252,0.324399471282959,-0.33632323145866394
T2,1860,1,1,6.533815860748291,6.539491653442383,6.5105977058410645,6.515294075012207,-0.004696369171142578,2.1490249633789062
T2,1860,2,1,5.160611152648926,5.169119834899902,5.156750679016113,5.1619343757629395,-0.005183696746826172,6.517259120941162
T2,1860,3,1,6.416450023651123,6.415793418884277,6.455307483673096,6.457470893859863,-0.002163410186767578,7.6756205558776855
T2,1860,4,2,4.326150417327881,4.319664478302002,4.280787944793701,4.275775909423828,0.005012035369873047,-3.1983609199523926
T2,1860,5,2,4.520170211791992,4.28856897354126,4.53101110458374,4.29367733001709,0.2373337745666504,-2.0105020999908447
T2,1860,6,2,3.6995322704315186,3.7285985946655273,3.701603651046753,3.729626178741455,-0.02802252769470215,6.266973495483398
T2,1860,7,3,4.614736080169678,4.525966644287109,4.702755928039551,4.611222267150879,0.09153366088867188,-0.9388108253479004
T2,1860,8,3,4.539705753326416,4.402655601501465,4.529775142669678,4.406681060791016,0.12309408187866211,-1.0320417881011963
T2,1860,9,3,4.758279800415039,4.2896246910095215,4.782570838928223,4.308810234069824,0.47376060485839844,-0.33632323145866394
T2,1880,1,1,5.873873710632324,5.870920181274414,5.8688273429870605,5.872182369232178,-0.0033550262451171875,2.1490249633789062
T2,1880,2,1,6.060581207275391,6.125669002532959,6.008692264556885,6.072626113891602,-0.0639338493347168,6.517259120941162
T2,1880,3,1,6.1124467849731445,6.161629676818848,6.107107162475586,6.1447224617004395,-0.037615299224853516,7.6756205558776855
T2,1880,4,2,4.631146430969238,4.607618808746338,4.619306564331055,4.595318794250488,0.023987770080566406,-3.1983609199523926
T2,1880,5,2,4.5550456047058105,4.381831645965576,4.562911033630371,4.379307746887207,0.18360328674316406,-2.0105020999908447
T2,1880,6,2,4.060893535614014,4.042486667633057,4.093288898468018,4.0579633712768555,0.03532552719116211,6.266973495483398
T2,1880,7,3,4.672412395477295,4.636390209197998,4.652413845062256,4.624229907989502,0.028183937072753906,-0.9388108253479004
